,Year,MM/DD,Day,GWZ1,GWZ2,GWZ3,GWZ4,GWZ5,GWZ6,Zz,Sz,Spieleinsatz,I,6T_Zz,II,6T,III,5T_Zz,IV,5T,V,4T_Zz,VI,4T,VII,3T_Zz,VIII,3T,IX,2T_Zz,Total_payout,Date,gwzx_sum
2625,2020,16/08/,SA,24,40,44,31,46,16,0,0,50051244.0,1,26946674.0,3,644484.0,79,12237.0,853,3399.9,3907,247.4,47806,40.4,70770,27.3,836072,10.4,497564,5.0,48759907.29286957,2020-08-16,201
2626,2020,20/08/,MI,27,48,38,18,5,22,0,1,37832670.0,3,9789322.0,8,178996.8,110,6508.9,1098,1956.2,3721,192.4,40146,35.6,59900,23.9,647714,9.9,435059,5.0,45828218.156742096,2020-08-20,158
2627,2020,23/08/,SA,29,2,10,37,1,8,0,5,43386096.0,1,2776710.2,1,1580772.2,66,11975.5,598,3965.1,4262,185.4,35710,44.2,81723,19.3,663528,10.7,621723,5.0,21673170.4707222,2020-08-23,87
2628,2020,27/08/,MI,40,18,39,26,15,3,0,3,22256692.0,1,4201138.5,1,2388121.5,39,10350.6,355,3411.3,2440,165.4,19553,41.2,43998,18.3,359091,10.1,326085,5.0,15475512.105539322,2020-08-27,141
2629,2020,30/08/,SA,19,1,36,12,48,20,0,5,44228544.0,1,7031765.5,4,1001540.6,62,13048.7,553,4388.8,3868,209.1,31831,50.8,76381,21.1,622517,11.6,620647,5.0,28635838.870033264,2020-08-30,136
2630,2020,03/09/,MI,39,49,6,10,23,45,0,3,23811234.0,1,8555684.0,1,872108.3,45,9690.0,435,3007.2,2310,188.7,20723,42.0,43917,19.8,377123,10.4,332123,5.0,18930487.906843185,2020-09-03,172
2631,2020,06/09/,SA,7,1,19,3,13,44,0,5,45737864.0,1,11482907.0,6,415243.8,185,4376.6,1781,1363.8,8513,95.1,72954,22.1,124300,13.0,1014880,7.1,749632,5.0,32204546.398082733,2020-09-06,87
2632,2020,10/09/,MI,35,49,24,46,22,9,0,0,24874616.0,1,13074883.0,1,958872.2,25,19177.4,309,4654.7,1546,310.1,17967,53.3,31250,30.6,363086,11.8,251322,5.0,23885823.134519577,2020-09-10,185
2633,2020,13/09/,SA,45,11,16,41,40,28,0,7,48033150.0,1,16149004.0,5,535005.9,85,10095.0,664,3876.8,4885,175.6,36767,46.6,95680,17.9,700836,11.0,756176,5.0,38030199.744636536,2020-09-13,181
2634,2020,17/09/,MI,41,43,8,48,31,44,0,8,26044162.0,1,17815830.0,2,483398.4,33,14648.4,262,5535.0,2322,208.1,18681,51.7,44409,21.7,365184,11.9,337457,5.0,29161859.748390198,2020-09-17,215
2635,2020,20/09/,SA,35,38,29,23,8,1,0,2,48667920.0,1,20930578.0,2,926601.4,41,22600.0,541,5138.2,3273,283.1,32041,57.8,67005,27.6,658720,12.6,537437,5.0,42105098.42803764,2020-09-20,134
2636,2020,24/09/,MI,26,6,32,25,19,33,0,0,32759550.0,1,23387544.0,2,900143.6,56,11144.6,667,2789.0,2623,196.7,34753,35.2,43020,24.2,517064,9.5,320149,6.0,37285527.57945633,2020-09-24,141
2637,2020,27/09/,SA,8,22,6,47,27,12,0,7,58975864.0,1,27810734.0,2,1501603.6,144,7229.9,950,3266.6,7052,122.0,47836,42.6,119163,14.6,837979,9.8,840560,6.0,52851808.66100788,2020-09-27,122
2638,2020,01/10/,MI,20,5,7,43,33,21,0,4,35103468.0,1,30443494.0,1,1872687.2,55,11803.6,424,4563.9,2766,194.0,24411,52.1,53433,20.3,477641,10.7,405732,6.0,45338730.31799221,2020-10-01,129
2639,2020,04/10/,SA,48,13,20,25,33,10,0,8,59023444.0,1,34870252.0,4,784348.7,122,8915.0,911,3558.6,5505,163.3,49218,43.3,96846,18.7,856276,10.0,694833,6.0,59910045.59210205,2020-10-04,149
2640,2020,08/10/,MI,15,38,5,37,44,8,0,0,37214520.0,1,37661340.0,2,1048971.8,31,23460.8,361,6005.1,1691,355.6,20350,70.1,35878,33.9,413534,13.9,304980,6.0,53476530.73573685,2020-10-08,147
2641,2020,11/10/,SA,28,16,8,33,22,4,0,6,65630476.0,1,42583628.0,5,701292.4,131,9279.1,1068,3392.6,5910,170.0,49573,48.0,103606,19.6,874929,10.9,752756,6.0,70397092.23388863,2020-10-11,111
2642,2020,15/10/,MI,20,27,14,25,26,6,0,2,25913536.0,1,1943515.2,2,713139.3,28,17658.6,348,4235.1,1747,234.0,17200,56.3,31807,26.0,335190,11.6,250788,6.0,12935121.612789154,2020-10-15,118
2643,2020,18/10/,SA,9,2,41,16,5,48,0,8,50715384.0,1,5747169.0,3,892776.7,77,12058.2,628,4407.0,4003,191.8,34991,52.0,80459,19.3,694539,10.5,616417,6.0,27252904.028369904,2020-10-18,121
2644,2020,22/10/,MI,40,16,20,34,23,47,0,6,26335990.0,1,7722368.0,1,1423195.1,35,14096.4,273,5386.9,1790,227.9,15712,61.5,35827,23.0,310000,12.5,284138,6.0,18887638.801086426,2020-10-22,180
2645,2020,25/10/,SA,22,1,20,24,40,6,0,6,52431188.0,1,11654707.0,2,2115002.5,101,9633.9,773,3752.0,4429,181.6,38780,49.2,82099,19.8,695875,11.0,595198,6.0,35321687.53343582,2020-10-25,113
2646,2020,29/10/,MI,7,43,12,23,36,2,0,4,27561938.0,1,13721852.0,2,740867.7,34,15107.8,432,3544.2,2133,199.1,20702,48.6,40831,21.0,377184,10.7,305931,6.0,25408050.15675354,2020-10-29,123
2647,2020,01/11/,SA,28,11,8,21,1,26,0,8,53634468.0,1,17744438.0,4,709704.7,140,7029.4,1008,2910.1,5547,146.7,45348,42.5,93235,17.6,762307,10.2,644865,6.0,40527445.80800533,2020-11-01,95
2648,2020,05/11/,MI,32,45,2,7,43,17,0,9,29838330.0,1,19982312.0,4,399829.1,42,13200.7,467,3538.8,2352,194.9,22588,48.1,44055,21.0,409267,10.7,336530,6.0,32657056.779122353,2020-11-05,146
2649,2020,08/11/,SA,32,40,45,33,36,24,0,4,55990068.0,1,24181568.0,1,3044285.2,77,13705.8,717,4387.3,4344,200.8,39010,53.0,79351,22.2,726633,11.4,583424,6.0,47912451.19153023,2020-11-08,210
2650,2020,12/11/,MI,19,33,10,38,37,11,0,9,31608682.0,1,26552218.0,1,4735653.0,64,9161.5,534,3272.9,3161,153.3,30049,38.2,51207,19.1,507583,9.1,359651,6.0,43009353.893585205,2020-11-12,148
2651,2020,15/11/,SA,37,18,16,20,10,1,0,4,59821460.0,1,31038828.0,1,7980152.5,57,19732.6,670,5003.9,4444,209.2,41107,53.6,84789,22.1,788341,11.2,632354,6.0,61126751.517998695,2020-11-15,102
2652,2020,19/11/,MI,49,35,41,29,8,19,0,7,33773960.0,1,33571876.0,1,1751825.9,46,13202.1,388,4665.5,3041,165.1,21737,54.8,58243,17.4,403221,11.9,445849,6.0,47921321.08297348,2020-11-19,181
2653,2020,22/11/,SA,13,25,39,1,14,21,0,0,60609780.0,1,38117610.0,2,2574803.2,38,30997.2,559,6280.9,3195,304.8,36678,62.9,65832,29.9,747835,12.4,517881,6.0,65585829.82229805,2020-11-22,113
2654,2020,26/11/,MI,18,10,30,11,17,16,0,4,35613652.0,1,40788630.0,1,1880215.8,61,10685.3,656,2961.7,2817,191.3,27168,47.0,55569,19.6,508821,10.1,433505,6.0,55908589.02994919,2020-11-26,102
2655,2020,29/11/,SA,27,28,13,2,47,35,0,8,65558120.0,1,45705492.0,1,5412622.5,57,21483.6,632,5775.5,4305,235.2,38101,63.0,89419,22.9,768037,12.6,718804,6.0,75443480.22346878,2020-11-29,152
2656,2020,03/12/,MI,1,41,2,43,32,44,0,1,52037730.0,0,0.0,3,15000000.0,49,283811.9,517,5767.3,2958,279.6,28844,68.0,59050,28.3,586060,13.4,479866,6.0,77080440.95471191,2020-12-03,163
2657,2020,06/12/,SA,33,25,15,41,12,48,0,5,58843344.0,1,4413250.5,7,439978.1,71,15037.7,754,4220.8,5538,159.4,40869,51.2,101027,17.6,770967,10.9,746018,6.0,29376230.164669037,2020-12-06,174
2658,2020,10/12/,MI,5,13,3,15,40,11,0,2,28495472.0,1,6550411.0,3,513016.5,67,7963.2,672,2366.5,2453,179.8,26789,39.0,42854,20.8,447155,9.4,308374,6.0,18643967.317300797,2020-12-10,87
2659,2020,13/12/,SA,45,39,3,2,21,1,0,7,54593784.0,1,10644945.0,2,1421041.2,46,21418.5,420,6992.4,3790,214.9,29049,66.5,85448,19.2,623283,12.4,709190,6.0,33779766.563280106,2020-12-13,111
2660,2020,17/12/,MI,1,19,17,2,22,48,0,6,29602802.0,1,12865155.0,1,1569307.6,50,10880.5,406,3994.1,2348,191.5,20832,51.2,46566,19.5,398087,10.8,353190,6.0,25442849.35647106,2020-12-17,109
2661,2020,20/12/,SA,31,48,3,6,47,22,0,0,55956744.0,1,17061910.0,1,3122018.5,51,21221.5,624,5170.0,2992,299.1,39460,53.8,63625,28.4,764275,11.1,494693,6.0,40768720.95543289,2020-12-20,157
2662,2020,24/12/,MI,39,12,37,13,38,11,0,7,33708280.0,5,3918006.2,22,219695.4,107,5544.3,579,3054.1,2980,164.6,20817,55.9,54661,18.1,396375,11.8,486246,6.0,37023137.76955128,2020-12-24,150
2663,2020,27/12/,SA,32,12,7,13,2,5,0,3,51171492.0,1,3837862.0,1,2636362.2,120,7616.1,1088,2503.8,6495,116.3,56013,32.0,106362,14.3,903591,7.9,695356,6.0,25491556.84112501,2020-12-27,71
2664,2020,31/12/,MI,11,8,44,5,40,45,0,9,30654164.0,1,6136924.0,1,1667615.0,31,18648.5,344,5009.3,1878,254.5,19718,57.5,41069,23.5,398639,11.4,318431,6.0,19137769.58074379,2020-12-31,153
2665,2020,02/12/,SA,30,7,34,28,16,8,0,6,53627984.0,1,4022098.8,2,1428173.9,68,14561.7,622,4745.2,4332,189.0,36464,53.2,81812,20.2,700186,11.1,624929,6.0,26753030.792102814,2020-12-02,123
2666,2021,06/01/,MI,38,21,14,32,37,44,0,6,25720554.0,1,1929041.5,1,1404162.5,24,20282.3,240,6045.6,1638,245.7,14044,67.9,31154,26.1,270117,14.2,261692,6.0,12845900.218981743,2021-01-06,186
2667,2021,09/01/,SA,30,41,19,16,20,7,0,5,51590044.0,1,5798294.5,2,1340916.1,92,10105.4,804,3446.7,5402,142.3,44393,41.0,95765,16.2,772584,9.5,674481,6.0,27707615.03622818,2021-01-09,133
2668,2021,13/01/,MI,43,23,38,40,26,7,0,6,26907262.0,1,9251145.0,0,0.0,38,13089.4,444,3339.2,2507,164.0,20912,46.6,43743,19.0,374276,10.5,311703,6.0,19248027.161254883,2021-01-13,177
2669,2021,16/01/,SA,15,45,1,5,35,37,0,3,50975384.0,1,3823153.8,1,2794988.0,159,6093.8,1623,1779.5,4630,173.0,40402,47.0,61573,26.3,535223,14.3,505214,6.0,25479411.274054527,2021-01-16,138
2670,2021,20/01/,MI,42,11,35,6,31,5,0,0,26535136.0,1,5813289.0,1,1467212.4,33,15413.1,352,4307.1,1656,253.9,19180,52.0,32797,25.9,383265,10.4,249336,6.0,17054465.427661896,2021-01-20,130
2671,2021,23/01/,SA,18,49,32,13,16,12,0,7,52014510.0,1,9714377.0,1,2632505.8,80,11407.5,498,5462.3,5135,146.9,35877,49.8,100267,15.2,714380,10.0,759355,6.0,31744702.47489643,2021-01-23,140
2672,2021,27/01/,MI,44,45,4,16,1,15,0,3,25298324.0,1,1897374.2,1,1379428.8,29,16489.7,236,6039.8,1484,266.4,13446,69.7,31508,25.3,275690,13.7,259266,6.0,12642622.104536057,2021-01-27,125
2673,2021,30/01/,SA,30,40,33,43,6,36,0,1,51516896.0,1,5761141.5,1,2868455.0,46,21617.3,488,6073.9,2686,306.1,28571,68.2,55921,29.7,588389,13.3,461941,6.0,27616855.772374153,2021-01-30,188
2674,2021,03/02/,MI,34,3,12,10,6,47,0,9,27384502.0,1,7814979.0,1,1471055.0,38,13420.1,331,4592.4,2310,182.5,22975,43.5,43405,19.6,436529,9.2,305230,6.0,19435254.386128426,2021-02-03,112
2675,2021,06/02/,SA,48,8,12,38,41,23,0,9,53888424.0,1,11856611.0,3,1467763.2,106,9589.6,885,3423.7,4638,181.2,43300,46.0,77008,22.0,745350,10.7,559058,6.0,36162347.20906258,2021-02-06,170
2676,2021,10/02/,MI,21,32,27,46,19,5,0,6,28438716.0,1,13989514.0,1,1498027.5,36,14425.4,359,4311.8,2515,170.7,21480,47.4,46998,18.4,394391,10.4,349934,6.0,26068288.00066948,2021-02-10,150
2677,2021,13/02/,SA,7,15,29,47,20,14,0,9,50927264.0,1,3819544.8,2,1409385.5,57,17143.4,541,5383.9,2993,269.9,28844,66.4,58411,27.9,581461,13.2,475380,6.0,25408463.71199131,2021-02-13,132
2678,2021,17/02/,MI,4,29,48,40,25,10,0,9,26362228.0,1,1977167.0,1,1442575.2,35,14288.3,421,3540.7,1990,207.8,20039,48.9,35229,23.7,360368,10.9,264463,6.0,13153612.948665619,2021-02-17,156
2679,2021,20/02/,SA,30,26,6,42,3,15,0,4,50859436.0,1,5791624.5,5,832272.0,101,9331.8,908,3094.0,4764,163.5,42868,43.1,81170,19.4,728373,10.2,581671,6.0,28825501.44497204,2021-02-20,122
2680,2021,24/02/,MI,36,5,46,13,1,44,0,3,26529922.0,1,7781369.0,1,1433821.2,32,15533.0,231,6413.9,1512,271.8,13333,73.1,33262,25.0,287497,13.6,286068,6.0,19037378.298311234,2021-02-24,145
2681,2021,27/02/,SA,4,2,47,23,9,19,0,7,53303704.0,1,11779147.0,6,680585.5,179,5131.6,1158,2364.4,8305,91.4,58036,31.0,127618,12.0,899915,8.0,831577,6.0,35797582.517066956,2021-02-27,104
2682,2021,03/03/,MI,24,23,9,27,10,1,0,4,25550574.0,1,1916293.0,6,224034.7,80,5824.9,516,2691.8,2655,145.1,24643,37.0,44944,17.3,418243,8.8,316267,6.0,12768165.197821617,2021-03-03,94
2683,2021,06/03/,SA,33,35,3,29,1,7,0,7,50556780.0,1,3791758.5,1,2536754.5,106,8296.3,697,3760.8,6231,116.7,39739,43.4,108065,13.6,719649,9.6,762489,6.0,25234277.47069931,2021-03-06,108
2684,2021,10/03/,MI,11,8,7,46,30,21,0,6,26087086.0,1,5748290.0,1,3904011.2,54,8777.4,428,3301.0,2660,147.3,22110,42.0,46701,16.9,383344,9.7,328661,6.0,19339196.488279343,2021-03-10,123
2685,2021,13/03/,SA,44,24,4,47,19,48,0,8,51816924.0,2,4817279.5,3,915129.7,52,18302.5,597,4751.9,4660,168.8,37995,49.1,84492,18.8,702686,10.7,619933,6.0,31647512.361955643,2021-03-13,186
2686,2021,17/03/,MI,3,1,31,18,41,30,0,3,25581610.0,1,3254681.2,0,0.0,51,9081.7,401,3442.8,2622,146.0,21673,41.9,46017,16.8,375449,9.7,327519,6.0,12769376.30589199,2021-03-17,124
2687,2021,20/03/,SA,12,15,35,16,2,17,0,7,50161636.0,1,3762122.5,3,863710.1,49,18331.8,393,6812.9,4069,182.5,29583,59.5,84034,17.8,604515,11.7,674082,6.0,25044884.295487404,2021-03-20,97
2688,2021,24/03/,MI,24,23,4,14,11,48,0,4,25424354.0,1,5668949.0,1,1346701.2,44,10610.3,333,4178.9,2530,152.5,19347,47.3,43804,17.8,351798,10.4,304557,6.0,16440767.426506042,2021-03-24,124
2689,2021,27/03/,SA,13,12,31,46,4,19,0,6,50642964.0,1,9467171.0,4,999189.3,98,9374.3,760,3603.1,5178,146.7,43284,41.6,92556,16.6,786196,9.2,642703,6.0,32306843.308582306,2021-03-27,125
2690,2021,31/03/,MI,31,12,1,16,48,24,0,4,24773672.0,1,1858025.2,4,331238.8,36,12758.8,346,3956.9,2078,182.7,19530,46.1,39152,19.6,348633,10.4,282629,6.0,12380304.504980087,2021-03-31,132
2691,2021,03/04/,SA,5,29,36,40,23,34,0,6,51659148.0,1,5732461.5,1,2815303.0,38,25683.4,397,7327.8,2856,282.5,25743,74.3,61964,26.3,543405,14.1,531075,6.0,27630509.075883865,2021-04-03,167
2692,2021,07/04/,MI,37,18,19,9,10,36,0,0,25186472.0,1,7621446.5,5,278261.7,29,16631.7,315,4564.0,1566,254.6,16571,57.0,30120,26.7,346500,11.0,238143,6.0,18320546.84738159,2021-04-07,129
2693,2021,10/04/,SA,27,4,45,6,9,15,0,7,63386332.0,1,12375422.0,1,3249307.0,143,7877.1,869,3863.7,6988,133.2,49794,44.3,122437,15.3,885771,10.0,879524,6.0,39253525.43557072,2021-04-10,106
2694,2021,14/04/,MI,2,18,4,46,20,19,0,5,24726858.0,1,1854514.2,1,1291343.1,32,13989.5,405,3294.7,2273,162.8,19922,44.0,42441,17.6,349778,10.1,316660,6.0,12354166.81178093,2021-04-14,109
2695,2021,17/04/,SA,48,26,22,25,36,18,0,0,49564180.0,1,5571827.5,1,4099482.5,25,38939.5,359,8082.8,2288,351.8,25569,74.6,46578,34.9,560825,13.7,390641,6.0,27911609.027041435,2021-04-17,175
2696,2021,21/04/,MI,1,47,18,27,37,24,0,0,25505392.0,1,7484732.0,1,1431054.8,32,15503.0,434,3407.2,1811,226.5,20782,46.8,30102,27.5,353152,11.1,216571,6.0,18320614.947669983,2021-04-21,154
2697,2021,24/04/,SA,48,1,24,25,4,34,0,1,50528296.0,1,11274354.0,1,2783750.8,49,19694.5,491,5858.5,3324,240.0,35820,52.8,64496,25.0,680757,11.2,486031,6.0,32741778.992827415,2021-04-24,136
2698,2021,28/04/,MI,12,46,13,31,21,23,0,0,30921150.0,1,13593440.0,1,4510096.5,46,13010.1,382,4669.8,1888,262.1,21914,53.5,34616,28.9,415042,11.3,272086,6.0,29476001.484903336,2021-04-28,146
2699,2021,01/05/,SA,43,42,15,37,21,1,0,1,51735410.0,1,17473596.0,2,3716216.0,49,20675.0,408,7401.3,2558,327.4,25663,77.4,49790,34.0,518578,15.4,417552,6.0,43946911.74603653,2021-05-01,159
2700,2021,05/05/,MI,5,21,10,15,6,4,0,8,24869940.0,1,1865245.5,7,188997.2,86,5332.9,674,2028.3,2974,127.5,27532,32.6,44976,17.0,413023,8.7,291642,6.0,12398401.725598335,2021-05-05,61
2701,2021,08/05/,SA,42,22,10,47,23,13,0,2,49916652.0,1,5608994.5,2,1369773.2,39,24351.5,473,5984.9,3009,260.9,28559,65.2,61086,26.0,591563,12.6,491822,6.0,26769063.97395134,2021-05-08,157
2702,2021,12/05/,MI,34,42,2,1,18,44,0,6,26379988.0,1,7587493.5,1,1421994.1,39,12639.9,255,5762.3,2044,199.4,16537,58.4,35023,23.5,289938,13.4,288589,6.0,18784908.19258499,2021-05-12,141
2703,2021,15/05/,SA,15,5,2,25,26,41,0,1,51856830.0,1,11476756.0,4,1068884.2,81,12212.6,809,3644.8,4200,194.7,43977,44.1,70908,23.3,757628,10.3,502589,6.0,34918541.31834793,2021-05-15,114
2704,2021,19/05/,MI,7,14,38,45,5,25,0,4,27170080.0,1,13514511.0,1,1446578.2,36,13930.0,352,4246.5,2114,196.1,19510,50.4,41446,20.2,373597,10.6,317238,6.0,25055962.266809464,2021-05-19,134
2705,2021,22/05/,SA,38,40,8,17,3,43,0,2,52920988.0,1,17483586.0,1,2895282.8,75,13382.6,706,4237.6,3731,222.4,38072,51.7,70104,23.9,730053,10.8,531589,6.0,39921998.30842686,2021-05-22,149
2706,2021,26/05/,MI,34,44,46,2,35,23,0,7,27779260.0,1,19567030.0,2,732161.9,38,13358.7,303,4993.8,2316,181.2,16582,60.0,43000,19.7,304535,13.1,340671,6.0,31347219.540151596,2021-05-26,184
2707,2021,29/05/,SA,44,16,9,45,10,46,0,8,54572172.0,1,23659942.0,2,1468472.2,54,18854.4,560,5419.3,3166,265.9,27681,72.1,67477,25.2,580193,13.8,602257,6.0,46808097.41230106,2021-05-29,170
2708,2021,02/06/,MI,14,15,35,10,45,39,0,0,31908980.0,1,26053116.0,1,1810786.0,26,24143.8,340,5503.3,1637,317.0,19541,63.0,30955,33.9,351246,14.1,248235,6.0,39604128.03512955,2021-06-02,158
2709,2021,05/06/,SA,5,35,31,47,14,44,0,1,57091500.0,1,30334978.0,3,1667624.6,65,17024.4,724,4555.9,3298,277.4,34418,63.0,61931,29.8,648191,13.4,497217,6.0,56340713.51504326,2021-06-05,176
2710,2021,09/06/,MI,7,41,22,17,49,1,0,3,33429884.0,1,32842220.0,4,439180.4,76,8013.1,686,2646.1,4186,120.3,35028,34.1,63158,16.1,522101,9.2,416037,6.0,47037587.38325024,2021-06-09,137
2711,2021,12/06/,SA,23,49,5,1,29,11,0,0,48797410.0,1,3659805.5,4,676885.7,90,10429.0,1158,2416.0,4278,181.4,49202,37.4,66707,23.5,786006,9.4,448102,6.0,24364552.89912796,2021-06-12,118
2712,2021,16/06/,MI,37,44,22,1,25,28,0,7,24899784.0,1,5527289.5,1,1302392.4,34,13279.2,194,6937.1,1798,207.6,12502,70.8,37480,20.1,261800,13.6,316632,6.0,16098998.663879395,2021-06-16,157
2713,2021,19/06/,SA,29,11,36,19,21,35,0,2,49772630.0,1,9260237.0,1,2748922.8,52,18326.1,485,5856.8,3037,259.4,32145,58.1,59961,26.5,613613,12.2,471203,6.0,30360350.05033779,2021-06-19,151
2714,2021,23/06/,MI,5,9,46,20,33,6,0,5,26176638.0,1,11223485.0,1,4087753.2,54,8594.9,405,3415.9,2882,133.1,21837,41.6,51336,15.1,392735,9.3,366589,6.0,25077958.91030407,2021-06-23,119
2715,2021,26/06/,SA,29,19,17,45,24,13,0,0,49865384.0,1,14963388.0,5,557007.1,48,20114.1,503,5721.4,2889,276.3,35382,53.5,57454,28.1,694026,10.9,437647,6.0,36088154.779029846,2021-06-26,147
2716,2021,30/06/,MI,47,32,15,4,10,27,0,8,28841486.0,1,17126500.0,1,1545981.8,46,11650.8,499,3201.4,2423,182.9,23654,44.4,44143,20.3,407461,10.3,325181,6.0,29343358.65762806,2021-06-30,135
2717,2021,03/07/,SA,49,18,10,9,20,5,0,2,52930144.0,1,21096260.0,3,953205.4,67,14796.0,956,3090.9,4779,171.5,50029,38.8,84478,19.6,880820,8.8,571867,6.0,43501019.09370041,2021-07-03,111
2718,2021,07/07/,MI,8,43,31,29,23,2,0,9,29738902.0,1,23326678.0,1,1607715.4,35,15924.0,395,4205.8,2287,201.5,19126,57.1,41216,22.6,366612,12.0,320155,6.0,35957704.98439026,2021-07-07,136
2719,2021,10/07/,SA,40,25,47,2,8,32,0,6,54203536.0,1,27391944.0,3,959164.5,81,12315.1,647,4595.6,4361,189.1,34834,56.1,80838,20.6,678997,11.6,642202,6.0,50414006.594861984,2021-07-10,154
2720,2021,14/07/,MI,15,49,26,33,1,12,0,6,30511496.0,1,29680306.0,1,1623314.6,52,10822.0,444,3777.9,2462,189.0,20876,52.8,47259,19.9,406693,10.9,357548,6.0,42630018.592544556,2021-07-14,136
2721,2021,17/07/,SA,38,17,25,49,33,30,0,9,55084200.0,1,33811620.0,4,1144915.9,131,7823.4,1292,2364.4,6974,121.5,65244,30.8,91809,18.6,878166,9.2,616965,6.0,58816374.17878342,2021-07-17,192
2722,2021,21/07/,MI,7,39,8,18,48,38,0,2,31909166.0,1,36204810.0,3,581236.6,77,7850.4,904,1993.1,2701,185.0,30591,38.7,42143,23.9,439018,10.8,322777,6.0,49723591.936409,2021-07-21,158
2723,2021,24/07/,SA,3,14,22,23,45,8,0,3,47271216.0,1,3545341.2,2,1267588.8,60,14647.6,509,5146.7,3716,195.5,30214,57.0,69497,21.1,571621,12.1,531514,6.0,23599806.17054367,2021-07-24,115
2724,2021,28/07/,MI,19,31,11,8,10,47,0,3,24295132.0,1,5367476.0,1,1264330.0,49,8944.9,427,3059.6,2865,126.5,25043,34.3,47411,15.4,411356,8.4,316094,6.0,15680036.366727829,2021-07-28,126
2725,2021,31/07/,SA,4,8,26,24,1,39,0,5,48409280.0,1,8998172.0,3,842542.9,97,9033.4,808,3232.5,4991,145.1,41351,41.5,87132,16.8,717668,9.6,620514,6.0,29530675.700645447,2021-07-31,102
2726,2021,04/08/,MI,3,1,6,30,5,41,0,2,23558648.0,1,1766898.6,1,1277265.2,51,8682.0,428,3083.7,2753,133.0,30104,28.8,36812,20.1,394691,8.8,249554,6.0,11750439.72045803,2021-08-04,86
2727,2021,07/08/,SA,18,19,30,9,14,40,0,3,47148370.0,1,5303026.0,4,944320.6,122,7103.8,1010,2557.7,5198,137.8,45617,37.2,79604,18.2,708067,9.6,561879,6.0,26560996.208360672,2021-08-07,130
2728,2021,11/08/,MI,46,49,34,6,12,22,0,1,24402886.0,1,7133242.5,2,675132.6,31,15099.7,364,3833.1,1460,265.1,16412,55.9,29215,26.8,311545,11.8,228243,6.0,17479974.762688637,2021-08-11,169
2729,2021,14/08/,SA,29,19,2,17,48,39,0,1,48429668.0,1,10765468.0,3,888967.7,95,9731.8,949,2903.8,4083,187.2,43598,41.5,66339,23.3,708643,10.3,467209,6.0,31334228.56237316,2021-08-14,154
2730,2021,18/08/,MI,25,7,48,43,22,27,0,6,22768774.0,1,1707658.1,1,1215865.0,22,19159.0,266,4723.2,1618,215.4,14596,56.6,33628,20.9,295918,11.2,261827,6.0,11364111.875535965,2021-08-18,172
2731,2021,21/08/,SA,16,23,19,15,12,7,0,0,46038096.0,1,5160515.0,1,3751996.2,60,14653.2,743,3527.1,3264,222.7,40678,42.3,61844,23.7,734865,9.4,443108,6.0,25891992.360136032,2021-08-21,92
2732,2021,25/08/,MI,24,12,11,9,6,33,0,7,24300196.0,1,6983030.0,2,2463232.0,109,3735.3,746,1626.8,4978,67.6,34619,23.0,70897,9.6,485852,6.6,416300,6.0,21048018.714862823,2021-08-25,95
2733,2021,28/08/,SA,11,46,24,25,18,41,0,7,47667980.0,1,10558128.0,1,2417015.8,88,9521.5,626,3989.7,5709,121.3,40659,40.4,94101,14.8,670780,9.8,690909,6.0,30757506.244786263,2021-08-28,165
2734,2021,01/09/,MI,39,5,49,16,48,3,0,0,25706088.0,1,12486085.0,1,1429255.8,25,19819.0,321,4600.9,1690,242.4,18526,52.4,30629,27.0,353702,11.0,232786,6.0,23382544.036605835,2021-09-01,160
2735,2021,04/09/,SA,20,5,44,2,15,39,0,7,49485070.0,1,16197465.0,3,1342003.9,81,11113.6,563,4766.1,4053,183.6,31319,56.3,78970,19.0,587866,12.1,619908,6.0,38647439.873435974,2021-09-04,125
2736,2021,08/09/,MI,23,30,13,44,41,21,0,3,26772934.0,1,18205436.0,1,1434322.0,31,16039.7,259,5722.5,2079,197.7,16536,58.9,39628,20.9,323720,12.1,302725,6.0,29565692.233314514,2021-09-08,172
2737,2021,11/09/,SA,25,43,33,34,23,6,0,7,51277880.0,1,26133812.0,0,0.0,71,12930.2,544,5030.3,4664,162.7,33293,54.0,90735,16.9,659360,11.0,689724,6.0,45269719.55877113,2021-09-11,164
2738,2021,15/09/,MI,27,21,41,8,37,40,0,5,23504118.0,1,1762808.8,1,1259710.2,16,27293.7,195,6675.3,1445,249.9,13259,64.6,32587,22.4,271241,12.7,265197,6.0,11744429.956196785,2021-09-15,174
2739,2021,18/09/,SA,21,36,9,49,6,34,0,2,46756800.0,1,5269568.5,4,957776.3,71,12555.1,679,3913.2,3250,226.8,32583,53.6,59262,25.1,605696,11.6,454834,6.0,26375251.402973175,2021-09-18,155
2740,2021,22/09/,MI,21,31,13,5,3,22,0,7,23957134.0,1,7066353.5,1,1203692.9,58,7194.4,464,2680.6,3045,113.3,22336,36.6,52163,13.3,363896,9.0,359527,6.0,17219609.99980831,2021-09-22,95
2741,2021,25/09/,SA,20,41,47,30,27,19,0,7,47500696.0,1,10628906.0,2,1216114.9,54,15614.3,425,5913.6,4289,162.5,29222,56.5,85112,16.5,582155,11.4,662155,6.0,30779438.258882523,2021-09-25,184
