Index;Year;MM/DD;Day;GWZ1;GWZ2;GWZ3;GWZ4;GWZ5;GWZ6;Zz;Sz;Spieleinsatz;I;6T_Zz;II;6T;III;5T_Zz;IV;5T;V;4T_Zz;VI;4T;VII;3T_Zz;VIII;3T;IX;2T_Zz
11;1995;18/03/;SA;13;33;7;43;8;32;40;0 ;130499220,00;1;2609984,40;3;2609984,40;24;163124,00;1976;6604,20;na;na;116077;112,40;116906;78,10;1970749;7,90;na;na
12;1995;25/03/;SA;5;43;32;28;13;10;35;3 ;129326010,00;1;2586520,20;4;1939890,10;38;102099,40;2002;6459,80;na;na;102145;126,60;112198;80,60;1735075;8,90;na;na
13;1995;01/04/;SA;4;11;33;48;32;20;30;2 ;145475440,00;JP;2909508,80;7;1246932,30;50;87285,20;2225;6538,20;na;na;122386;118,80;145210;70,10;2024647;8,60;na;na
14;1995;08/04/;SA;24;32;49;36;15;13;26;5 ;130548426,25;1;5520477,30;7;1118986,50;34;115189,70;1664;7845,40;na;na;87050;149,90;112986;80,80;1548217;10,10;na;na
15;1995;15/04/;SA;38;10;33;23;45;26;6;6 ;127108328,75;1;2542166,50;9;847388,80;86;44340,10;2681;4741,00;na;na;121092;104,90;143407;62,00;1754564;8,60;na;na
16;1995;22/04/;SA;25;22;20;26;33;37;31;6 ;126963410,00;JP;2539268,20;3;2539268,20;51;74684,30;1040;12208,00;na;na;72056;176,20;119355;74,40;1444940;10,50;na;na
17;1995;29/04/;SA;13;21;31;4;25;26;46;8 ;129910176,25;JP;5137471,70;11;708600,90;35;111351,50;7326;1773,20;na;na;120271;108,00;124302;73,10;2004025;7,70;na;na
18;1995;06/05/;SA;27;39;2;31;18;38;29;2 ;128427362,50;JP;7706018,90;4;1926410,40;19;202780,00;2020;6357,70;na;na;118475;108,40;118738;75,70;1963164;7,80;na;na
19;1995;13/05/;SA;34;16;28;30;48;1;7;3 ;134596033,75;JP;10397939,50;8;1009470,20;49;82405,70;1453;9263,30;na;na;81005;166,10;130746;72,00;1443592;11,10;na;na
20;1995;20/05/;SA;16;39;20;12;41;6;46;0 ;144253106,25;JP;13283001,60;7;1236455,10;34;127282,10;1928;7482,00;na;na;111048;129,90;127841;78,90;1940210;8,90;na;na
21;1995;27/05/;SA;28;1;13;25;30;18;32;0 ;143225295,00;JP;16147507,50;6;1432252,90;41;104798,90;1947;7356,20;na;na;107064;133,70;135404;74,00;1855356;9,20;na;na
22;1995;03/06/;SA;11;29;10;26;32;45;6;1 ;169908232,50;JP;19545672,10;5;2038898,70;55;92677,20;2121;8010,70;na;na;127488;133,20;184560;64,40;2274977;8,90;na;na
23;1995;10/06/;SA;18;3;20;21;40;30;9;0 ;181429750,00;5;4634853,40;7;1555112,10;143;38062,10;3860;4700,20;na;na;179479;101,00;288739;43,90;2569056;8,40;na;na
24;1995;17/06/;SA;11;40;42;14;48;25;27;1 ;137478343,75;JP;2749566,80;6;1374783,40;44;93735,20;1383;9940,50;na;na;84002;163,60;122566;78,50;1555710;10,60;na;na
25;1995;24/06/;SA;30;28;33;3;37;7;45;0 ;133139296,25;JP;5412352,70;6;1331392,90;33;121035,70;1780;7479,70;na;na;108057;123,20;123059;75,70;1914997;8,30;na;na
26;1995;01/07/;SA;23;47;29;44;28;2;9;8 ;131644175,00;1;8045236,20;3;2632883,50;35;112837,80;1043;12621,60;na;na;70888;185,70;129500;71,10;1333789;11,80;na;na
27;1995;08/07/;SA;21;44;24;22;10;9;43;0 ;128736820,00;JP;2574736,40;1;7724209,20;29;133176,00;1175;10956,30;na;na;81443;158,00;87431;103,00;1651668;9,30;na;na
28;1995;15/07/;SA;44;3;46;5;34;25;16;9 ;124976746,25;1;5074271,30;4;1874651,10;58;64643,10;1478;8455,80;na;na;87925;142,10;139372;62,70;1586722;9,40;na;na
29;1995;22/07/;SA;12;47;32;26;13;16;33;1 ;123374010,00;JP;2467480,20;7;1057491,50;51;72572,90;2015;6122,70;na;na;110762;111,30;132935;64,90;1810784;8,10;na;na
30;1995;29/07/;SA;41;45;12;43;11;39;18;5 ;125507038,75;JP;4977620,90;2;3765211,10;13;289631,60;1064;11795,70;na;na;80042;156,80;111664;78,60;1484675;10,10;na;na
31;1995;05/08/;SA;47;9;23;17;36;5;2;6 ;124672775,00;1;7471076,40;12;623363,80;48;77920,40;2742;4546,70;na;na;119625;104,20;138507;63,00;1859322;8,00;na;na
32;1995;12/08/;SA;49;20;48;26;44;13;37;3 ;123565575,00;JP;2471311,50;3;2471311,50;29;127826,40;1097;11263,90;na;na;67957;181,80;106904;80,90;1375917;10,70;na;na
33;1995;19/08/;SA;32;36;23;49;42;4;37;3 ;124338933,75;JP;4958090,10;9;828926,20;17;219421,60;1696;7331,30;na;na;91966;135,20;103140;84,30;1564331;9,50;na;na
